╭──────────────┬─────────────────────────────────────────────────────────────────┬────────────────────────────────────────────────────────────────────┬───────────────────────────────────────────────────────────────────────────────┬────────────────────────────────────────────────────────────────────────────────────────╮
│              │ 1024                                                            │ 2048                                                               │ 4096                                                                          │ 8192                                                                                   │
├──────────────┼────────┬───────┬──────┬──────┬──────┬──────┬──────┬──────┬──────┼────────┬────────┬───────┬───────┬──────┬──────┬──────┬──────┬──────┼──────────┬─────────┬────────┬────────┬────────┬───────┬───────┬───────┬───────┼───────────┬──────────┬──────────┬─────────┬────────┬────────┬────────┬────────┬────────┤
│ Limit / Base │ 1      │ 2     │ 3    │ 4    │ 5    │ 6    │ 7    │ 8    │ 9    │ 1      │ 2      │ 3     │ 4     │ 5    │ 6    │ 7    │ 8    │ 9    │ 1        │ 2       │ 3      │ 4      │ 5      │ 6     │ 7     │ 8     │ 9     │ 1         │ 2        │ 3        │ 4       │ 5      │ 6      │ 7      │ 8      │ 9      │
├──────────────┼────────┼───────┼──────┼──────┼──────┼──────┼──────┼──────┼──────┼────────┼────────┼───────┼───────┼──────┼──────┼──────┼──────┼──────┼──────────┼─────────┼────────┼────────┼────────┼───────┼───────┼───────┼───────┼───────────┼──────────┼──────────┼─────────┼────────┼────────┼────────┼────────┼────────┤
│            2 │ 20/350 │ 5/127 │ 3/76 │ 1/44 │ 1/30 │ 0/24 │ 1/29 │ 1/16 │ 0/17 │ 79/985 │ 21/355 │ 8/205 │ 6/127 │ 3/90 │ 3/74 │ 1/61 │ 1/47 │ 1/36 │ 320/3004 │ 82/1073 │ 36/618 │ 21/388 │ 14/272 │ 9/223 │ 7/187 │ 6/145 │ 5/115 │ 1270/9089 │ 338/3281 │ 145/1857 │ 82/1168 │ 57/818 │ 41/689 │ 31/555 │ 24/434 │ 20/336 │
│          942 │  20/15 │   5/5 │  2/2 │  0/1 │  0/1 │  0/1 │  1/0 │  1/0 │  1/0 │  79/48 │  21/16 │   8/9 │   6/5 │  4/2 │  1/2 │  1/2 │  1/2 │  1/2 │  318/150 │   83/52 │  36/29 │  21/15 │  13/14 │ 10/12 │   7/8 │   6/6 │   5/4 │  1270/454 │  334/157 │   146/87 │   84/52 │  57/43 │  40/31 │  31/23 │  25/19 │  20/20 │
│          962 │  20/15 │   6/5 │  1/3 │  1/2 │  0/1 │  0/0 │  1/0 │  1/0 │  1/0 │  79/49 │  21/15 │  10/9 │   4/5 │  4/2 │  2/3 │  2/2 │  2/0 │  1/0 │  317/151 │   83/50 │  36/28 │  21/16 │  14/14 │  10/9 │   8/8 │   6/7 │   4/5 │  1276/459 │  334/158 │   146/87 │   82/52 │  56/44 │  40/32 │  31/24 │  25/19 │  19/19 │
│          982 │  18/16 │   6/4 │  3/2 │  1/1 │  0/1 │  0/0 │  1/0 │  0/0 │  0/0 │  79/48 │  21/16 │   9/9 │   5/4 │  4/2 │  2/3 │  1/2 │  1/1 │  1/2 │  319/153 │   84/52 │  37/28 │  21/17 │  14/14 │ 10/11 │   7/8 │   6/6 │   5/5 │  1276/457 │  337/160 │   147/88 │   87/52 │  58/44 │  41/32 │  31/24 │  24/20 │  20/20 │
│         1002 │  21/16 │   5/6 │  2/2 │  1/1 │  0/0 │  0/1 │  0/0 │  1/0 │  1/0 │  81/49 │  21/17 │  10/8 │   5/5 │  4/3 │  2/2 │  2/2 │  0/2 │  0/2 │  325/153 │   87/52 │  38/29 │  21/17 │  15/15 │ 10/11 │   8/8 │   6/7 │   5/5 │  1282/456 │  335/159 │   147/89 │   83/51 │  56/44 │  41/32 │  31/23 │  24/19 │  20/19 │
│         1022 │  20/15 │   5/6 │  2/2 │  0/1 │  0/0 │  0/1 │  1/0 │  1/0 │  0/0 │  80/49 │  21/16 │   9/8 │   5/5 │  3/3 │  1/3 │  1/2 │  1/2 │  1/2 │  317/149 │   83/51 │  37/29 │  21/17 │  14/14 │  10/9 │   7/7 │   6/6 │   4/5 │  1272/459 │  335/157 │   146/88 │   83/52 │  56/43 │  40/32 │  31/23 │  24/19 │  20/20 │
│         1042 │  19/20 │   5/4 │  1/2 │  2/1 │  0/1 │  0/1 │  0/0 │  0/1 │  0/0 │  80/61 │  21/20 │   8/9 │   5/5 │  3/3 │  2/3 │  1/2 │  2/2 │  0/1 │  317/187 │   84/64 │  36/29 │  20/20 │  14/14 │ 10/11 │   8/8 │   7/5 │   5/4 │  1284/571 │  336/198 │   146/88 │   84/65 │  57/44 │  41/32 │  31/24 │  24/24 │  19/20 │
│         1062 │  20/21 │   4/5 │  2/1 │  0/1 │  1/1 │  1/0 │  0/1 │  1/0 │  0/0 │  81/62 │  21/21 │   9/9 │   4/4 │  3/4 │  2/2 │  2/2 │  1/0 │  1/0 │  322/189 │   84/66 │  37/29 │  21/21 │  15/14 │ 10/11 │   8/8 │   6/6 │   5/5 │  1277/569 │  337/197 │   146/88 │   84/65 │  57/44 │  41/32 │  31/25 │  24/24 │  19/21 │
│         1082 │  20/20 │   5/5 │  2/3 │  0/2 │  0/1 │  1/0 │  1/0 │  0/0 │  0/0 │  80/62 │  22/21 │   8/8 │   5/4 │  3/4 │  2/2 │  2/2 │  1/2 │  1/1 │  322/189 │   85/65 │  37/29 │  21/22 │  14/15 │ 11/10 │   8/7 │   6/6 │   5/5 │  1282/574 │  337/198 │   146/88 │   84/65 │  57/43 │  40/32 │  30/24 │  25/25 │  19/20 │
│         1102 │  19/18 │   5/4 │  3/2 │  2/1 │  0/0 │  1/0 │  0/0 │  0/1 │  0/0 │  78/63 │  21/20 │   9/8 │   6/5 │  4/3 │  1/3 │  2/2 │  0/2 │  1/2 │  318/187 │   84/64 │  37/28 │  20/21 │  13/14 │ 11/11 │   8/8 │   6/5 │   5/5 │  1279/569 │  334/198 │   146/89 │   84/64 │  56/44 │  40/32 │  30/24 │  25/25 │  20/21 │
│         1122 │  20/20 │   6/5 │  2/3 │  1/2 │  0/1 │  1/0 │  1/0 │  0/0 │  0/0 │  80/62 │  21/20 │  10/8 │   6/4 │  4/2 │  2/3 │  2/2 │  1/2 │  1/2 │  318/186 │   84/64 │  37/28 │  21/21 │  14/14 │ 10/10 │   8/8 │   7/5 │   4/5 │  1270/566 │  333/197 │   145/87 │   83/64 │  56/43 │  41/31 │  30/24 │  24/25 │  20/20 │
│         1142 │  20/20 │   5/5 │  2/3 │  0/1 │  0/1 │  0/1 │  0/0 │  1/0 │  1/0 │  80/62 │  22/20 │  10/9 │   5/5 │  4/3 │  1/2 │  2/2 │  1/2 │  0/2 │  320/187 │   84/65 │  36/29 │  21/21 │  14/14 │ 10/10 │   7/8 │   7/6 │   6/5 │  1268/567 │  335/196 │   147/88 │   83/65 │  57/44 │  41/32 │  31/23 │  25/24 │  20/20 │
│         1162 │  20/20 │   5/5 │  1/2 │  1/0 │  0/1 │  1/1 │  0/1 │  0/1 │  0/1 │  80/61 │  20/24 │  10/9 │   4/6 │  4/3 │  2/3 │  1/2 │  2/2 │  0/2 │  320/188 │   84/65 │  37/28 │  20/21 │  14/14 │  10/9 │   7/8 │   6/6 │   5/5 │  1272/574 │  335/197 │   145/89 │   85/65 │  60/44 │  40/32 │  31/23 │  25/24 │  19/20 │
│         1182 │  20/19 │   5/5 │  3/2 │  1/1 │  0/1 │  1/0 │  0/0 │  0/0 │  0/1 │  79/62 │  21/21 │   8/9 │   5/5 │  2/4 │  2/2 │  2/2 │  2/0 │  1/0 │  320/188 │   84/64 │  37/28 │  21/21 │  14/13 │ 10/10 │  7/10 │   6/5 │   5/5 │  1284/567 │  333/197 │   146/88 │   84/65 │  57/44 │  41/32 │  31/31 │  25/24 │  20/19 │
│         1202 │  20/19 │   5/6 │  1/3 │  0/1 │  0/0 │  0/1 │  0/0 │  1/0 │  1/0 │  80/62 │  21/21 │  10/8 │   6/5 │  3/3 │  2/2 │  2/2 │  1/2 │  2/0 │  319/187 │   84/64 │  37/27 │  21/20 │  14/14 │ 10/10 │   7/7 │   6/7 │   5/4 │  1280/572 │  338/196 │   145/88 │   84/67 │  56/44 │  41/32 │  31/31 │  24/23 │  19/20 │
│         1222 │  20/19 │   5/4 │  3/2 │  2/0 │  1/0 │  1/0 │  0/1 │  0/1 │  0/1 │  79/61 │  20/21 │   9/9 │   4/5 │  4/3 │  2/3 │  1/2 │  2/0 │  0/1 │  317/186 │   84/64 │  37/27 │  21/20 │  14/15 │  9/10 │   8/8 │   5/6 │   4/4 │  1281/572 │  336/198 │   146/88 │   84/65 │  56/44 │  41/32 │  31/31 │  24/24 │  20/20 │
│         1242 │  20/19 │   5/5 │  2/3 │  1/1 │  1/0 │  0/1 │  1/0 │  0/0 │  1/0 │  80/61 │  21/20 │  8/10 │   4/6 │  4/2 │  2/3 │  2/2 │  0/1 │  1/1 │  319/188 │   84/65 │  36/29 │  20/21 │  13/14 │ 10/11 │   7/7 │   5/6 │   5/5 │  1277/571 │  335/198 │   145/89 │   84/68 │  60/44 │  43/33 │  31/34 │  24/25 │  20/21 │
│         1262 │  19/20 │   5/4 │  3/2 │  1/1 │  1/1 │  1/1 │  0/0 │  0/0 │  0/1 │  80/61 │  21/21 │  10/9 │   5/5 │  3/3 │  2/2 │  2/1 │  2/0 │  0/0 │  321/189 │   85/65 │  36/29 │  20/21 │  14/14 │  11/9 │   7/8 │   5/5 │   4/5 │  1277/567 │  335/198 │   146/88 │   84/65 │  57/44 │  43/31 │  31/30 │  24/25 │  19/20 │
│         1282 │  19/20 │   4/5 │  3/1 │  1/1 │  0/1 │  0/0 │  0/1 │  0/0 │  0/0 │  79/62 │  21/21 │   9/9 │   4/5 │  3/5 │  2/2 │  2/2 │  1/1 │  1/0 │  318/187 │   84/64 │  36/29 │  21/21 │  14/14 │ 10/11 │   7/8 │   6/6 │   4/5 │  1275/567 │  335/204 │   148/87 │   82/65 │  56/44 │  41/32 │  31/30 │  25/24 │  20/20 │
│         1302 │  20/20 │   5/5 │  2/2 │  0/1 │  1/1 │  1/1 │  0/0 │  1/0 │  0/0 │  80/62 │  21/20 │   9/9 │   5/5 │  3/3 │  2/3 │  1/1 │  2/2 │  1/1 │  318/186 │   83/65 │  37/28 │  20/21 │  14/13 │ 10/10 │   7/7 │   6/5 │   5/5 │  1269/569 │  335/196 │   148/88 │   85/65 │  56/44 │  41/31 │  32/31 │  24/25 │  20/20 │
│         1322 │  19/21 │   5/4 │  2/2 │  1/0 │  1/0 │  1/0 │  1/0 │  1/0 │  0/0 │  81/62 │  22/24 │  10/8 │   6/4 │  4/3 │  3/2 │  1/2 │  2/0 │  1/0 │  321/189 │   84/65 │  37/29 │  22/20 │  15/14 │ 10/10 │   7/7 │   5/6 │   5/4 │  1277/566 │  333/196 │   146/87 │   83/65 │  56/43 │  41/31 │  30/31 │  24/24 │  20/20 │
│         1342 │  19/20 │   5/5 │  3/2 │  2/1 │  0/1 │  0/0 │  0/1 │  0/0 │  0/0 │  79/61 │  20/21 │   9/9 │   4/6 │  4/2 │  2/3 │  2/2 │  2/0 │  0/1 │  317/186 │   84/64 │  36/29 │  21/20 │  14/14 │ 10/11 │   8/8 │   7/5 │   5/4 │  1265/566 │  333/196 │   145/87 │   83/64 │  56/43 │  40/32 │  31/30 │  24/25 │  20/20 │
│         1362 │  20/19 │   5/5 │  3/1 │  1/2 │  0/1 │  0/0 │  0/1 │  0/1 │  0/0 │  79/62 │  21/21 │   8/9 │   5/5 │  4/3 │  1/3 │  2/2 │  1/1 │  1/2 │  317/186 │   83/64 │  35/28 │  20/20 │  14/13 │  9/11 │   7/8 │   6/5 │   4/5 │  1267/566 │  333/196 │   145/87 │   84/64 │  56/44 │  41/30 │  31/30 │  24/24 │  19/20 │
│         1382 │  20/20 │   4/5 │  2/3 │  0/1 │  0/1 │  0/1 │  1/0 │  1/0 │  0/0 │  80/61 │  20/21 │   8/9 │   5/5 │  4/3 │  3/2 │  1/1 │  0/2 │  0/2 │  317/186 │   83/65 │  36/36 │  21/21 │  13/14 │  9/10 │   8/6 │   5/6 │   5/5 │  1271/568 │  335/200 │  146/111 │   84/64 │  56/44 │  44/39 │  31/30 │  23/24 │  20/19 │
│         1402 │  19/20 │   5/5 │  2/2 │  0/2 │  0/1 │  0/0 │  0/0 │  0/1 │  0/0 │  80/61 │  21/21 │  9/10 │   4/6 │  4/2 │  3/3 │  1/2 │  2/0 │  0/1 │  319/188 │   83/64 │  37/37 │  22/21 │  14/15 │ 10/10 │   7/8 │   5/6 │   5/5 │  1275/569 │  334/198 │  146/112 │   84/64 │  56/43 │  41/40 │  30/30 │  23/25 │  20/20 │
│         1422 │  20/20 │   5/5 │  2/2 │  1/1 │  0/1 │  1/0 │  0/0 │  0/0 │  0/0 │  80/61 │  21/21 │  10/8 │   4/5 │  3/4 │  3/3 │  1/2 │  1/1 │  1/1 │  318/187 │   84/65 │  37/36 │  20/21 │  14/13 │ 10/10 │   8/7 │   6/6 │   5/5 │  1273/566 │  333/198 │  147/119 │   84/64 │  55/45 │  41/41 │  31/30 │  25/24 │  19/19 │
│         1442 │  20/20 │   4/6 │  2/2 │  2/0 │  1/0 │  0/1 │  0/1 │  0/1 │  0/1 │  80/61 │  21/20 │  10/8 │   5/6 │  3/3 │  1/2 │  2/2 │  2/1 │  1/1 │  319/187 │   83/65 │  36/37 │  21/20 │  14/15 │  11/9 │   7/8 │   6/6 │   4/5 │  1271/566 │  333/196 │  145/112 │   84/64 │  56/44 │  40/40 │  31/31 │  24/24 │  20/20 │
│         1462 │  19/20 │   6/5 │  3/1 │  1/2 │  1/1 │  0/0 │  1/0 │  0/0 │  0/0 │  79/61 │  20/21 │   9/9 │   5/4 │  3/3 │  3/2 │  2/2 │  1/2 │  2/0 │  317/187 │   83/65 │  37/35 │  21/21 │  14/14 │  10/9 │   8/6 │   6/6 │   5/5 │  1273/569 │  337/199 │  146/115 │   84/64 │  56/44 │  41/40 │  30/31 │  24/24 │  19/20 │
│         1482 │  20/20 │   4/6 │  2/2 │  1/1 │  1/0 │  0/1 │  0/0 │  0/0 │  1/0 │  80/61 │  21/20 │  10/9 │   6/4 │  4/3 │  2/3 │  2/2 │  0/2 │  2/0 │  320/188 │   84/65 │  35/37 │  21/21 │  14/15 │  11/9 │   7/7 │   5/6 │   4/5 │  1283/568 │  333/197 │  147/111 │   84/64 │  56/44 │  40/41 │  31/30 │  24/23 │  20/20 │
│         1502 │  20/20 │   5/5 │  2/2 │  1/1 │  1/1 │  0/1 │  0/0 │  0/0 │  1/0 │  79/62 │  20/21 │   9/9 │   5/5 │  4/2 │  1/3 │  2/1 │  2/0 │  1/1 │  318/187 │   84/65 │  36/37 │  21/21 │  14/14 │  9/10 │   8/7 │   7/6 │   4/5 │  1277/577 │  335/197 │  147/113 │   84/65 │  57/44 │  41/40 │  31/31 │  25/25 │  19/21 │
│         1522 │  19/20 │   5/4 │  2/1 │  1/1 │  0/0 │  0/0 │  1/0 │  0/0 │  1/0 │  80/62 │  21/21 │  9/10 │   4/6 │  4/2 │  2/2 │  2/2 │  2/1 │  1/0 │  318/188 │   84/67 │  38/36 │  21/21 │  13/14 │  9/11 │   8/8 │   6/6 │   4/4 │  1271/571 │  335/197 │  145/112 │   84/65 │  58/43 │  41/39 │  31/31 │  24/24 │  19/20 │
│         1542 │  20/20 │   5/5 │  2/1 │  2/1 │  1/1 │  1/1 │  0/1 │  0/1 │  0/0 │  80/61 │  20/21 │   9/9 │   5/5 │  2/4 │  3/3 │  2/1 │  2/1 │  1/1 │  319/187 │   83/66 │  37/37 │  21/22 │  15/14 │ 10/11 │   8/8 │   6/6 │   5/5 │  1280/592 │  344/201 │  147/122 │   85/66 │  57/45 │  42/41 │  32/31 │  25/25 │  21/20 │
│         1562 │  20/20 │   6/5 │  3/2 │  1/1 │  1/1 │  1/0 │  0/0 │  0/1 │  0/0 │  80/63 │  22/21 │   9/9 │   5/5 │  3/4 │  3/3 │  2/2 │  1/2 │  1/2 │  327/192 │   83/65 │  37/37 │  21/21 │  14/14 │  9/10 │   8/8 │   7/6 │   5/5 │  1282/570 │  334/200 │  147/113 │   85/65 │  57/44 │  41/41 │  32/31 │  25/24 │  20/19 │
│         1582 │  20/21 │   4/5 │  2/1 │  2/1 │  0/1 │  0/1 │  0/1 │  0/0 │  0/1 │  81/62 │  22/20 │  9/10 │   5/6 │  3/3 │  2/3 │  2/1 │  1/1 │  1/1 │  320/188 │   84/64 │  37/39 │  21/21 │  14/14 │ 10/11 │   7/8 │   6/6 │   5/5 │  1292/584 │  337/201 │  146/115 │   84/65 │  57/44 │  41/41 │  31/31 │  25/24 │  20/20 │
│         1602 │  19/20 │   6/4 │  2/2 │  0/2 │  1/1 │  0/0 │  0/0 │  0/0 │  0/0 │  80/64 │  20/21 │   8/9 │   6/4 │  4/4 │  3/2 │  2/2 │  0/2 │  2/0 │  321/189 │   84/65 │  37/37 │  21/21 │  14/14 │ 10/10 │   7/8 │   7/6 │   5/5 │  1276/568 │  339/198 │  147/111 │   84/64 │  56/44 │  41/41 │  31/31 │  24/25 │  20/20 │
│         1622 │  19/20 │   5/6 │  1/3 │  1/2 │  0/0 │  1/0 │  1/0 │  0/0 │  0/0 │  80/62 │  21/20 │   9/8 │   5/4 │  2/4 │  3/2 │  2/1 │  2/0 │  2/0 │  319/187 │   84/65 │  37/37 │  21/20 │  15/13 │ 10/10 │   7/7 │   5/6 │   5/4 │  1273/568 │  335/197 │  145/112 │   84/66 │  56/44 │  41/41 │  31/31 │  25/24 │  21/20 │
│         1642 │  20/20 │   5/5 │  2/2 │  1/1 │  0/1 │  0/1 │  0/0 │  1/0 │  0/0 │  80/62 │  21/21 │   9/9 │   5/5 │  2/3 │  3/1 │  2/2 │  2/1 │  2/0 │  318/188 │   84/65 │  35/37 │  21/21 │  14/14 │  9/10 │   7/6 │   5/6 │   4/5 │  1274/568 │  334/198 │  146/111 │   83/65 │  56/56 │  40/42 │  31/31 │  25/24 │  20/20 │
│         1662 │  20/20 │   5/5 │  1/3 │  1/1 │  1/1 │  0/0 │  1/0 │  0/0 │  0/0 │  80/62 │  21/20 │   9/9 │   5/5 │  4/2 │  2/2 │  2/2 │  1/2 │  1/2 │  318/198 │   84/64 │  37/36 │  21/21 │  13/14 │  10/9 │   8/8 │   7/5 │   5/6 │  1286/570 │  338/197 │  146/111 │   84/64 │  56/56 │  40/41 │  31/31 │  25/24 │  20/20 │
│         1682 │  19/20 │   5/5 │  3/2 │  1/1 │  0/1 │  0/0 │  0/1 │  0/1 │  0/0 │  79/62 │  21/21 │   9/9 │   5/5 │  4/3 │  1/3 │  2/1 │  1/2 │  0/2 │  317/187 │   84/64 │  36/37 │  21/21 │  14/15 │ 11/10 │   6/8 │   6/6 │   4/5 │  1271/565 │  334/196 │  145/114 │   83/64 │  55/56 │  41/41 │  31/30 │  24/25 │  19/21 │
│         1702 │  20/19 │   6/4 │  2/3 │  1/2 │  1/1 │  1/0 │  0/0 │  0/0 │  0/0 │  80/62 │  22/21 │  9/10 │   4/6 │  4/3 │  1/3 │  2/2 │  0/2 │  0/2 │  321/189 │   84/66 │  36/37 │  20/21 │  13/14 │ 10/10 │   8/6 │   6/7 │   6/5 │  1286/579 │  335/196 │  145/111 │   84/65 │  57/56 │  40/41 │  31/29 │  23/24 │  20/19 │
│         1722 │  20/20 │   4/6 │  2/1 │  1/1 │  0/1 │  0/1 │  1/0 │  0/0 │  1/0 │  80/61 │  21/20 │   9/9 │   4/5 │  2/4 │  3/1 │  1/2 │  1/1 │  1/1 │  317/188 │   84/65 │  36/37 │  21/20 │  15/13 │ 11/10 │   7/8 │   5/5 │   4/5 │  1274/571 │  341/197 │  147/112 │   85/65 │  57/57 │  40/40 │  31/31 │  25/24 │  20/20 │
│         1742 │  20/20 │   5/5 │  1/2 │  1/0 │  1/1 │  0/0 │  0/0 │  0/0 │  1/0 │  80/62 │  21/20 │   9/8 │   4/5 │  3/4 │  2/2 │  2/2 │  1/1 │  2/0 │  320/190 │   85/65 │  37/37 │  21/20 │  14/14 │ 10/11 │   6/8 │   5/6 │   5/5 │  1295/574 │  342/200 │  147/113 │   85/65 │  58/66 │  42/41 │  31/31 │  25/26 │  20/21 │
│         1762 │  20/21 │   4/6 │  2/2 │  0/1 │  0/1 │  0/0 │  1/0 │  0/0 │  0/0 │  81/63 │  22/21 │  10/9 │   6/5 │  2/3 │  4/3 │  1/2 │  1/2 │  2/1 │  323/191 │   84/65 │  36/37 │  21/21 │  14/14 │ 10/10 │   7/8 │   6/6 │   5/5 │  1278/614 │  382/203 │  149/112 │   85/65 │  58/57 │  41/41 │  31/31 │  24/25 │  20/21 │
│         1782 │  21/20 │   5/5 │  2/2 │  1/1 │  1/1 │  1/1 │  1/0 │  0/0 │  0/0 │  80/62 │  22/21 │ 12/10 │   4/6 │  3/3 │  2/3 │  2/1 │  2/1 │  2/0 │  320/189 │   85/65 │  37/37 │  20/21 │  14/13 │ 10/11 │   7/7 │   6/6 │   5/5 │  1285/579 │  336/201 │  149/116 │   87/65 │  58/57 │  42/41 │  31/32 │  24/24 │  20/20 │
│         1802 │  20/20 │   6/5 │  2/2 │  1/2 │  1/0 │  1/0 │  0/0 │  0/0 │  0/0 │  83/62 │  21/20 │  10/9 │   5/4 │  4/3 │  3/2 │  2/2 │  1/2 │  2/1 │  321/188 │   84/64 │  36/36 │  21/20 │  13/14 │ 12/10 │   8/7 │   5/6 │   5/5 │  1280/565 │  340/196 │  145/112 │   84/66 │  57/57 │  41/41 │  31/30 │  24/24 │  20/20 │
│         1822 │  20/20 │   5/4 │  2/2 │  1/1 │  0/1 │  0/0 │  0/0 │  0/1 │  0/0 │  80/61 │  20/21 │   9/8 │   5/4 │  3/4 │  2/3 │  2/2 │  2/0 │  1/1 │  319/187 │   84/65 │  37/37 │  20/20 │  14/13 │  10/9 │   7/7 │   5/5 │   5/5 │  1274/567 │  337/197 │  145/112 │   83/64 │  56/56 │  41/40 │  31/31 │  24/25 │  20/21 │
│         1842 │  20/20 │   4/5 │  2/1 │  0/0 │  0/1 │  0/1 │  1/0 │  1/0 │  0/0 │  81/62 │  21/21 │   9/9 │   5/6 │  3/3 │  2/3 │  2/2 │  2/0 │  1/1 │  319/189 │   84/65 │  36/37 │  22/21 │  15/13 │ 10/10 │   8/7 │   7/6 │   5/5 │  1270/582 │  340/213 │  146/112 │   84/64 │  57/56 │  41/40 │  30/31 │  25/23 │  20/19 │
│         1862 │  20/20 │   4/5 │  1/2 │  1/1 │  1/0 │  1/1 │  0/1 │  0/1 │  0/1 │  80/62 │  21/21 │  10/9 │   5/6 │  4/3 │  1/2 │  2/1 │  2/1 │  1/1 │  318/188 │   83/64 │  38/36 │  21/21 │  14/14 │  10/9 │   8/8 │   6/5 │   4/5 │  1271/565 │  336/197 │  146/112 │   84/65 │  56/57 │  40/41 │  30/31 │  23/24 │  20/20 │
│         1882 │  19/20 │   6/4 │  2/3 │  1/2 │  1/0 │  0/1 │  0/0 │  1/0 │  1/0 │  79/61 │  21/21 │   8/9 │   5/6 │  4/4 │  3/2 │  2/2 │  1/1 │  0/2 │  321/188 │   86/65 │  37/36 │  21/21 │  14/14 │ 10/10 │   8/7 │   6/7 │   5/5 │  1276/567 │  335/198 │  146/114 │   84/63 │  56/56 │  40/40 │  30/30 │  25/23 │  19/20 │
│         1902 │  20/20 │   6/5 │  3/2 │  1/2 │  1/0 │  1/0 │  1/0 │  0/0 │  0/0 │  79/61 │  20/21 │   8/9 │   6/4 │  3/3 │  2/2 │  2/1 │  2/1 │  2/1 │  317/187 │   83/65 │  36/37 │  20/21 │  13/13 │  10/9 │   8/7 │   7/6 │   4/4 │  1278/573 │  336/198 │  147/115 │   84/65 │  57/56 │  41/41 │  32/31 │  25/24 │  20/20 │
│         1922 │  20/19 │   6/5 │  2/1 │  2/1 │  1/0 │  1/0 │  0/0 │  0/1 │  0/1 │  81/62 │  22/20 │   9/9 │   6/5 │  4/3 │  3/2 │  2/1 │  0/2 │  1/1 │  320/190 │   84/65 │  37/36 │  20/21 │  14/14 │  9/10 │   8/8 │   6/5 │   5/7 │  1283/583 │  337/201 │  147/113 │   84/65 │  57/57 │  41/41 │  31/31 │  25/24 │  20/20 │
│         1942 │  20/20 │   6/5 │  3/1 │  1/2 │  0/1 │  0/0 │  1/0 │  0/0 │  0/0 │  80/61 │  21/21 │  10/9 │   6/4 │  4/4 │  3/1 │  0/2 │  0/2 │  2/1 │  321/189 │   86/65 │  37/37 │  21/21 │  14/14 │ 10/11 │   8/8 │   6/6 │   5/5 │  1286/577 │  338/200 │  152/113 │   94/67 │  57/56 │  40/44 │  31/31 │  25/25 │  20/21 │
│         1962 │  20/21 │   5/6 │  3/3 │  0/1 │  1/1 │  0/0 │  1/0 │  0/0 │  0/0 │  80/61 │  20/20 │  8/10 │   5/6 │  4/3 │  3/2 │  2/2 │  1/1 │  0/0 │  320/191 │   84/65 │  37/36 │  21/22 │  15/14 │ 10/10 │   8/8 │   7/6 │   5/5 │  1290/580 │  337/201 │  147/112 │   84/65 │  55/57 │  42/41 │  32/31 │  25/26 │  20/23 │
│         1982 │  19/20 │   4/5 │  3/2 │  1/2 │  1/0 │  1/0 │  1/0 │  1/0 │  0/0 │  81/61 │  21/20 │   8/9 │   4/5 │  3/4 │  2/2 │  2/1 │  2/1 │  0/1 │  323/194 │   83/65 │  38/37 │  21/21 │  15/13 │  9/10 │   8/8 │   6/6 │   4/5 │  1279/570 │  335/198 │  146/113 │   85/65 │  57/59 │  41/41 │  30/30 │  24/25 │  21/20 │
│         2002 │  19/20 │   5/5 │  2/3 │  1/2 │  1/0 │  1/0 │  0/0 │  0/0 │  0/0 │  80/62 │  21/21 │   9/8 │   5/5 │  3/3 │  2/2 │  1/2 │  2/1 │  1/2 │  322/190 │   85/67 │  37/37 │  22/21 │  15/14 │ 10/11 │   8/8 │   6/6 │   5/4 │  1286/575 │  336/198 │  147/111 │   84/64 │  56/56 │  40/42 │  32/31 │  25/25 │  20/21 │
│         2022 │  20/20 │   5/5 │  3/2 │  2/1 │  1/1 │  1/0 │  0/1 │  0/1 │  0/1 │  82/62 │  21/21 │   9/9 │   6/5 │  4/4 │  3/2 │  2/2 │  1/2 │  2/0 │  320/189 │   84/65 │  37/37 │  21/21 │  14/14 │ 10/11 │   8/8 │   6/6 │   5/4 │  1281/572 │  338/198 │  146/112 │   84/64 │  56/57 │  42/44 │  32/30 │  25/25 │  21/20 │
│         2042 │  21/20 │   6/5 │  3/2 │  2/1 │  0/1 │  1/0 │  0/0 │  0/1 │  0/0 │  81/62 │  21/22 │  9/10 │   6/6 │  4/3 │  2/3 │  2/2 │  1/2 │  1/2 │  326/187 │   84/66 │  37/37 │  22/21 │  14/14 │ 10/11 │   8/8 │   6/6 │   5/5 │  1287/571 │  336/201 │  147/112 │   85/65 │  56/57 │  41/41 │  31/31 │  25/24 │  20/20 │
│         2062 │  19/21 │   5/4 │  3/2 │  2/0 │  1/0 │  1/1 │  0/1 │  0/1 │  0/0 │  80/82 │  20/22 │  8/10 │   6/4 │  4/2 │  3/2 │  2/2 │  1/1 │  2/1 │  324/246 │   85/86 │  38/36 │  21/21 │  14/13 │ 10/11 │   7/7 │   6/6 │   5/5 │  1281/736 │  337/257 │  146/113 │   85/84 │  56/57 │  41/41 │  31/31 │  25/25 │  21/19 │
│         2082 │  20/19 │   6/5 │  3/2 │  1/1 │  1/1 │  0/0 │  0/0 │  0/0 │  0/0 │  80/80 │  21/20 │   9/8 │   6/5 │  4/4 │  2/3 │  1/1 │  0/2 │  1/1 │  320/247 │   84/84 │  38/37 │  22/21 │  14/14 │ 10/11 │   7/8 │   6/7 │   5/6 │  1290/750 │  335/259 │  150/113 │   85/84 │  56/58 │  41/41 │  31/31 │  25/24 │  20/21 │
